,Birth,Birth_rate,Death,Death_rate,Divorce,Divorce_rate,Marriage,Marriage_rate,Natural_growth,Natural_growth_rate
330,1.361,11.63,503.0,4.3,294.0,2.5,539.0,4.6,858.0,7.3
331,9.785,12.26,3169.0,4.0,2493.0,3.1,4525.0,5.7,6616.0,8.3
332,2.313,9.77,1616.0,6.8,528.0,2.2,963.0,4.1,697.0,2.9
333,2.734,10.39,1524.0,5.8,732.0,2.8,1165.0,4.4,1210.0,4.6
334,2.339,10.76,841.0,3.9,806.0,3.7,1129.0,5.2,1498.0,6.9
335,0.554,11.96,236.0,5.1,156.0,3.4,203.0,4.4,318.0,6.9
336,1.643,9.72,1153.0,6.8,384.0,2.3,632.0,3.7,490.0,2.9
337,1.71,9.48,1420.0,7.9,439.0,2.4,676.0,3.7,290.0,1.6
338,,,,,,,,,,
339,8.597,9.82,3192.0,3.6,2517.0,2.9,5223.0,6.0,5405.0,6.2
340,0.996,11.18,315.0,3.5,285.0,3.2,422.0,4.7,681.0,7.6
341,42.404,10.42,19500.0,4.8,11679.0,2.9,20576.0,5.1,22904.0,5.6
342,2.848,8.86,1475.0,4.6,942.0,2.9,1400.0,4.4,1373.0,4.3
343,1.204,9.45,761.0,6.0,382.0,3.0,511.0,4.0,443.0,3.5
344,1.751,10.73,1174.0,7.2,497.0,3.0,678.0,4.2,577.0,3.5
345,2.248,10.46,909.0,4.2,554.0,2.6,936.0,4.4,1339.0,6.2
346,1.353,11.37,416.0,3.5,396.0,3.3,567.0,4.8,937.0,7.9
347,1.353,10.26,825.0,6.3,432.0,3.3,545.0,4.1,528.0,4.0
348,1.376,11.75,454.0,3.9,368.0,3.1,529.0,4.5,922.0,7.9
349,9.889,12.35,3170.0,4.0,2692.0,3.4,4277.0,5.3,6719.0,8.4
350,2.422,10.24,1672.0,7.1,622.0,2.6,965.0,4.1,750.0,3.2
351,2.821,10.71,1538.0,5.8,783.0,3.0,1087.0,4.1,1283.0,4.9
352,2.355,10.83,845.0,3.9,883.0,4.1,1099.0,5.1,1510.0,6.9
353,0.589,12.71,222.0,4.8,149.0,3.2,212.0,4.6,367.0,7.9
354,1.713,10.15,1115.0,6.6,459.0,2.7,612.0,3.6,598.0,3.5
355,1.73,9.62,1451.0,8.1,471.0,2.6,677.0,3.8,279.0,1.6
356,,,,,,,,,,
357,9.164,10.47,3041.0,3.5,2675.0,3.1,4992.0,5.7,6123.0,7.0
358,1.014,11.36,306.0,3.4,275.0,3.1,384.0,4.3,708.0,7.9
359,43.83,10.76,19374.0,4.8,12741.0,3.1,19804.0,4.9,24456.0,6.0
360,2.936,9.45,1452.0,4.7,820.0,2.6,1158.0,3.7,1484.0,4.8
361,1.463,11.87,776.0,6.3,279.0,2.3,486.0,3.9,687.0,5.6
362,1.829,11.58,1092.0,6.9,375.0,2.4,589.0,3.7,737.0,4.7
363,2.299,11.06,913.0,4.4,512.0,2.5,696.0,3.3,1386.0,6.7
364,1.418,12.31,443.0,3.8,320.0,2.8,511.0,4.4,975.0,8.5
365,1.305,10.23,829.0,6.5,370.0,2.9,513.0,4.0,476.0,3.7
366,1.528,13.47,445.0,3.9,269.0,2.4,421.0,3.7,1083.0,9.5
367,10.343,13.32,3227.0,4.2,2386.0,3.1,3825.0,4.9,7116.0,9.2
368,2.425,10.6,1634.0,7.1,484.0,2.1,755.0,3.3,791.0,3.5
369,3.013,11.82,1583.0,6.2,659.0,2.6,851.0,3.3,1430.0,5.6
370,2.47,11.73,826.0,3.9,759.0,3.6,981.0,4.7,1644.0,7.8
371,0.577,12.86,237.0,5.3,147.0,3.3,177.0,3.9,340.0,7.6
372,1.806,11.06,1047.0,6.4,333.0,2.0,520.0,3.2,759.0,4.6
373,1.812,10.44,1349.0,7.8,405.0,2.3,637.0,3.7,463.0,2.7
374,,,,,,,,,,
375,9.317,11.01,3052.0,3.6,2368.0,2.8,4337.0,5.1,6265.0,7.4
376,1.132,13.1,316.0,3.7,240.0,2.8,291.0,3.4,816.0,9.4
377,45.673,11.59,19221.0,4.9,10883.0,2.8,17151.0,4.4,26452.0,6.7
378,2.959,9.22,1514.0,4.7,910.0,2.8,1361.0,4.2,1445.0,4.5
379,1.318,10.36,861.0,6.8,369.0,2.9,632.0,5.0,457.0,3.6
380,1.669,10.23,1253.0,7.7,383.0,2.3,800.0,4.9,416.0,2.6
381,2.259,10.52,912.0,4.2,588.0,2.7,885.0,4.1,1347.0,6.3
382,1.341,11.27,527.0,4.4,348.0,2.9,623.0,5.2,814.0,6.8
383,1.282,9.73,987.0,7.5,378.0,2.9,718.0,5.5,295.0,2.2
384,1.502,12.81,468.0,4.0,271.0,2.3,524.0,4.5,1034.0,8.8
385,10.15,12.62,3410.0,4.2,2449.0,3.0,4889.0,6.1,6740.0,8.4
386,2.46,10.41,1848.0,7.8,516.0,2.2,1119.0,4.7,612.0,2.6
387,2.972,11.28,1706.0,6.5,654.0,2.5,1150.0,4.4,1266.0,4.8
388,2.454,11.28,949.0,4.4,779.0,3.6,1191.0,5.5,1505.0,6.9
389,0.592,12.76,272.0,5.9,126.0,2.7,251.0,5.4,320.0,6.9
390,1.776,10.54,1146.0,6.8,421.0,2.5,695.0,4.1,630.0,3.7
391,1.793,10.01,1585.0,8.9,418.0,2.3,719.0,4.0,208.0,1.2
392,,,,,,,,,,
393,9.215,10.55,3305.0,3.8,2371.0,2.7,5378.0,6.2,5910.0,6.8
394,1.072,12.0,357.0,4.0,256.0,2.9,442.0,4.9,715.0,8.0
395,44.814,11.0,21100.0,5.2,11389.0,2.8,21780.0,5.3,23714.0,5.8
396,2.743,8.84,1528.0,4.9,919.0,3.0,2067.0,6.7,1215.0,3.9
397,1.348,10.94,847.0,6.9,312.0,2.5,985.0,8.0,501.0,4.1
398,1.701,10.78,1269.0,8.0,376.0,2.4,1166.0,7.4,432.0,2.7
399,2.173,10.45,990.0,4.8,533.0,2.6,1357.0,6.5,1183.0,5.7
400,1.349,11.7,483.0,4.2,320.0,2.8,978.0,8.5,866.0,7.5
401,1.267,9.94,935.0,7.3,353.0,2.8,982.0,7.7,332.0,2.6
402,1.342,11.81,483.0,4.2,266.0,2.3,786.0,6.9,859.0,7.6
403,9.54,12.21,3389.0,4.3,2365.0,3.0,7196.0,9.2,6151.0,7.9
404,2.298,10.05,1782.0,7.8,543.0,2.4,1545.0,6.8,516.0,2.3
405,2.809,11.0,1621.0,6.3,630.0,2.5,1804.0,7.1,1188.0,4.7
406,2.383,11.31,892.0,4.2,761.0,3.6,1775.0,8.4,1491.0,7.1
407,0.595,13.24,241.0,5.4,126.0,2.8,326.0,7.3,354.0,7.9
408,1.672,10.24,1149.0,7.0,290.0,1.8,911.0,5.6,523.0,3.2
409,1.654,9.56,1534.0,8.9,379.0,2.2,1015.0,5.9,120.0,0.7
410,,,,,,,,,,
411,8.842,10.47,3259.0,3.9,2307.0,2.7,7705.0,9.1,5583.0,6.6
412,1.037,11.98,349.0,4.0,237.0,2.7,703.0,8.1,688.0,7.9
413,42.753,10.84,20751.0,5.3,10866.0,2.8,31674.0,8.0,22002.0,5.6
414,2.651,8.27,1550.0,4.8,830.0,2.6,2637.0,8.2,1101.0,3.4
415,1.256,9.88,871.0,6.8,307.0,2.4,1092.0,8.6,385.0,3.0
416,1.612,9.89,1236.0,7.6,366.0,2.2,1321.0,8.1,376.0,2.3
417,2.093,9.75,1026.0,4.8,464.0,2.2,1804.0,8.4,1067.0,5.0
418,1.277,10.71,520.0,4.4,312.0,2.6,1170.0,9.8,757.0,6.4
419,1.256,9.53,918.0,7.0,313.0,2.4,1029.0,7.8,338.0,2.6
420,1.391,11.84,460.0,3.9,251.0,2.1,1023.0,8.7,931.0,7.9
421,9.522,11.76,3323.0,4.1,2266.0,2.8,8556.0,10.6,6199.0,7.7
422,2.306,9.76,1787.0,7.6,448.0,1.9,1932.0,8.2,519.0,2.2
423,2.758,10.44,1645.0,6.2,631.0,2.4,2334.0,8.8,1113.0,4.2
424,2.334,10.72,876.0,4.0,661.0,3.0,2033.0,9.3,1458.0,6.7
425,0.635,13.67,266.0,5.7,150.0,3.2,376.0,8.1,369.0,7.9
426,1.662,9.8,1171.0,6.9,396.0,2.3,1215.0,7.2,491.0,2.9
427,1.701,9.53,1464.0,8.2,373.0,2.1,1189.0,6.7,237.0,1.3
428,,,,,,,,,,
429,8.568,9.82,3300.0,3.8,2327.0,2.7,9581.0,11.0,5268.0,6.0
430,1.081,12.07,314.0,3.5,216.0,2.4,894.0,10.0,767.0,8.6
431,42.103,10.33,20727.0,5.1,10425.0,2.6,38558.0,9.5,21376.0,5.2
432,2.895,9.04,1615.0,5.0,950.0,3.0,2210.0,6.9,1280.0,4.0
433,1.546,12.16,810.0,6.4,378.0,3.0,835.0,6.6,736.0,5.8
434,1.857,11.4,1160.0,7.1,445.0,2.7,971.0,6.0,697.0,4.3
435,2.361,11.0,985.0,4.6,605.0,2.8,1432.0,6.7,1376.0,6.4
436,1.538,12.89,482.0,4.0,373.0,3.1,850.0,7.1,1056.0,8.9
437,1.527,11.6,856.0,6.5,372.0,2.8,817.0,6.2,671.0,5.1
438,1.667,14.17,537.0,4.6,324.0,2.8,849.0,7.2,1130.0,9.6
439,11.374,14.01,3354.0,4.1,2418.0,3.0,5931.0,7.3,8020.0,9.9
440,2.517,10.65,1805.0,7.6,542.0,2.3,1521.0,6.4,712.0,3.0
441,3.011,11.41,1639.0,6.2,748.0,2.8,1954.0,7.4,1372.0,5.2
442,2.766,12.69,933.0,4.3,807.0,3.7,1560.0,7.2,1833.0,8.4
443,0.571,12.29,288.0,6.2,168.0,3.6,371.0,8.0,283.0,6.1
444,1.955,11.53,1104.0,6.5,408.0,2.4,1073.0,6.3,851.0,5.0
445,2.0,11.23,1446.0,8.1,437.0,2.5,978.0,5.5,554.0,3.1
446,,,,,,,,,,
447,10.107,11.59,3280.0,3.8,2462.0,2.8,6309.0,7.2,6827.0,7.8
448,1.133,12.63,346.0,3.9,270.0,3.0,630.0,7.0,787.0,8.8
449,48.825,11.97,20640.0,5.1,11852.0,2.9,28647.0,7.0,28185.0,6.9
450,2.673,9.25,1417.0,4.9,797.0,2.8,1632.0,5.6,1256.0,4.3
451,1.341,11.68,727.0,6.3,270.0,2.4,555.0,4.8,614.0,5.3
452,1.659,11.29,1074.0,7.3,375.0,2.6,668.0,4.5,585.0,4.0
453,2.101,10.83,881.0,4.5,473.0,2.4,1053.0,5.4,1220.0,6.3
454,1.351,12.51,425.0,3.9,292.0,2.7,554.0,5.1,926.0,8.6
455,1.298,10.93,754.0,6.4,335.0,2.8,528.0,4.4,544.0,4.6
456,1.426,13.39,468.0,4.4,238.0,2.2,597.0,5.6,958.0,9.0
457,10.189,13.84,2961.0,4.0,2149.0,2.9,4289.0,5.8,7228.0,9.8
458,2.265,10.63,1589.0,7.5,461.0,2.2,1133.0,5.3,676.0,3.2
459,2.704,11.34,1456.0,6.1,590.0,2.5,1392.0,5.8,1248.0,5.2
460,2.425,12.31,764.0,3.9,664.0,3.4,1034.0,5.2,1661.0,8.4
461,0.56,13.34,240.0,5.7,107.0,2.5,314.0,7.5,320.0,7.6
462,1.725,11.33,1042.0,6.8,411.0,2.7,751.0,4.9,683.0,4.5
463,1.765,11.0,1335.0,8.3,408.0,2.5,777.0,4.8,430.0,2.7
464,,,,,,,,,,
465,9.054,11.48,2946.0,3.7,2058.0,2.6,4818.0,6.1,6108.0,7.7
466,1.043,12.86,294.0,3.6,232.0,2.9,474.0,5.8,749.0,9.2
467,43.579,11.82,18373.0,5.0,10015.0,2.7,20914.0,5.7,25206.0,6.8
468,2.928,9.15,1576.0,4.9,976.0,3.1,1792.0,5.6,1352.0,4.2
469,1.434,11.28,856.0,6.7,349.0,2.7,737.0,5.8,578.0,4.5
470,1.833,11.27,1283.0,7.9,450.0,2.8,964.0,5.9,550.0,3.4
471,2.337,10.88,963.0,4.5,560.0,2.6,1233.0,5.7,1374.0,6.4
472,1.476,12.33,523.0,4.4,346.0,2.9,788.0,6.6,953.0,8.0
473,1.522,11.59,946.0,7.2,411.0,3.1,762.0,5.8,576.0,4.4
474,1.572,13.32,537.0,4.6,319.0,2.7,735.0,6.2,1035.0,8.8
475,11.05,13.51,3410.0,4.2,2720.0,3.3,5628.0,6.9,7640.0,9.3
476,2.564,10.88,1872.0,7.9,569.0,2.4,1314.0,5.6,692.0,2.9
477,3.136,11.88,1643.0,6.2,738.0,2.8,1655.0,6.3,1493.0,5.7
478,2.633,12.06,927.0,4.2,844.0,3.9,1424.0,6.5,1706.0,7.8
479,0.621,13.34,249.0,5.3,150.0,3.2,360.0,7.7,372.0,8.0
480,1.829,10.88,1256.0,7.5,382.0,2.3,1014.0,6.0,573.0,3.4
481,1.881,10.6,1493.0,8.4,423.0,2.4,996.0,5.6,388.0,2.2
482,,,,,,,,,,
483,9.807,11.24,3365.0,3.9,2493.0,2.9,6116.0,7.0,6442.0,7.4
484,1.13,12.57,324.0,3.6,268.0,3.0,545.0,6.1,806.0,9.0
485,47.753,11.69,21223.0,5.2,12146.0,3.0,26449.0,6.5,26530.0,6.5
486,2.783,9.0,1541.0,5.0,958.0,3.1,1534.0,5.0,1242.0,4.0
487,1.319,10.72,860.0,7.0,333.0,2.7,816.0,6.6,459.0,3.7
488,1.779,11.3,1176.0,7.5,396.0,2.5,1034.0,6.6,603.0,3.8
489,2.122,10.21,975.0,4.7,607.0,2.9,1104.0,5.3,1147.0,5.5
490,1.366,11.79,492.0,4.2,361.0,3.1,869.0,7.5,874.0,7.5
491,1.379,10.86,948.0,7.5,386.0,3.0,742.0,5.8,431.0,3.4
492,1.395,12.23,480.0,4.2,262.0,2.3,777.0,6.8,915.0,8.0
493,10.292,12.96,3375.0,4.3,2571.0,3.2,6045.0,7.6,6917.0,8.7
494,2.36,10.36,1791.0,7.9,536.0,2.4,1251.0,5.5,569.0,2.5
495,2.781,10.88,1616.0,6.3,698.0,2.7,1351.0,5.3,1165.0,4.6
496,2.179,10.3,878.0,4.2,813.0,3.8,1470.0,7.0,1301.0,6.2
497,0.546,12.11,247.0,5.5,134.0,3.0,339.0,7.5,299.0,6.6
498,1.639,10.09,1193.0,7.3,394.0,2.4,947.0,5.8,446.0,2.7
499,1.649,9.61,1420.0,8.3,407.0,2.4,976.0,5.7,229.0,1.3
500,,,,,,,,,,
501,8.875,10.52,3300.0,3.9,2411.0,2.9,6151.0,7.3,5575.0,6.6
502,0.989,11.36,303.0,3.5,264.0,3.0,529.0,6.1,686.0,7.9
503,43.453,10.99,20595.0,5.2,11713.0,3.0,26328.0,6.7,22858.0,5.8
504,2.607,8.17,1523.0,4.8,1041.0,3.3,2182.0,6.8,1084.0,3.4
505,1.341,10.55,841.0,6.6,345.0,2.7,889.0,7.0,500.0,3.9
506,1.635,10.06,1202.0,7.4,425.0,2.6,1068.0,6.6,433.0,2.7
507,2.069,9.64,918.0,4.3,655.0,3.1,1503.0,7.0,1151.0,5.4
508,1.299,10.85,475.0,4.0,367.0,3.1,948.0,7.9,824.0,6.9
509,1.273,9.71,920.0,7.0,381.0,2.9,920.0,7.0,353.0,2.7
510,1.374,11.67,449.0,3.8,336.0,2.9,857.0,7.3,925.0,7.9
511,9.868,11.99,3437.0,4.2,2674.0,3.2,7177.0,8.7,6431.0,7.8
512,2.208,9.39,1774.0,7.5,561.0,2.4,1531.0,6.5,434.0,1.8
513,2.643,10.0,1644.0,6.2,725.0,2.7,1959.0,7.4,999.0,3.8
514,2.268,10.37,915.0,4.2,860.0,3.9,1688.0,7.7,1353.0,6.2
515,0.542,11.62,239.0,5.1,162.0,3.5,347.0,7.4,303.0,6.5
516,1.614,9.63,1197.0,7.1,415.0,2.5,1155.0,6.9,417.0,2.5
517,1.587,8.95,1429.0,8.1,437.0,2.5,1093.0,6.2,158.0,0.9
518,,,,,,,,,,
519,8.685,9.97,3119.0,3.6,2598.0,3.0,7546.0,8.7,5566.0,6.4
520,0.964,10.71,334.0,3.7,258.0,2.9,737.0,8.2,630.0,7.0
521,41.977,10.27,20416.0,5.0,12414.0,3.0,31987.0,7.8,21561.0,5.3
522,2.346,7.61,1386.0,4.5,900.0,2.9,1834.0,5.9,960.0,3.1
523,1.169,9.5,816.0,6.6,358.0,2.9,659.0,5.4,353.0,2.9
524,1.376,8.74,1127.0,7.2,362.0,2.3,824.0,5.2,249.0,1.6
525,1.779,8.57,841.0,4.0,550.0,2.6,1076.0,5.2,938.0,4.5
526,1.186,10.22,462.0,4.0,309.0,2.7,772.0,6.7,724.0,6.2
527,1.186,9.35,816.0,6.4,372.0,2.9,758.0,6.0,370.0,2.9
528,1.184,10.38,439.0,3.8,264.0,2.3,613.0,5.4,745.0,6.5
529,8.886,11.11,3211.0,4.0,2281.0,2.9,5454.0,6.8,5675.0,7.1
530,2.009,8.83,1687.0,7.4,472.0,2.1,1196.0,5.3,322.0,1.4
531,2.439,9.52,1533.0,6.0,672.0,2.6,1456.0,5.7,906.0,3.5
532,2.05,9.68,823.0,3.9,743.0,3.5,1411.0,6.7,1227.0,5.8
533,0.502,11.12,199.0,4.4,148.0,3.3,273.0,6.0,303.0,6.7
534,1.391,8.6,1003.0,6.2,348.0,2.2,808.0,5.0,388.0,2.4
535,1.442,8.42,1361.0,7.9,386.0,2.3,686.0,4.0,81.0,0.5
536,,,,,,,,,,
537,7.737,9.19,2962.0,3.5,2235.0,2.7,6082.0,7.2,4775.0,5.7
538,0.893,10.24,302.0,3.5,227.0,2.6,556.0,6.4,591.0,6.8
539,37.575,9.5,18968.0,4.8,10780.0,2.7,24828.0,6.3,18607.0,4.7
540,2.477,7.78,1487.0,4.7,1012.0,3.2,1430.0,4.5,990.0,3.1
541,1.236,9.73,747.0,5.9,359.0,2.8,596.0,4.7,489.0,3.8
542,1.548,9.52,1197.0,7.4,444.0,2.7,669.0,4.1,351.0,2.2
543,2.021,9.41,900.0,4.2,624.0,2.9,972.0,4.5,1121.0,5.2
544,1.269,10.58,425.0,3.5,363.0,3.0,650.0,5.4,844.0,7.0
545,1.226,9.36,804.0,6.1,386.0,2.9,572.0,4.4,422.0,3.2
546,1.241,10.51,473.0,4.0,342.0,2.9,595.0,5.0,768.0,6.5
547,9.38,11.32,3212.0,3.9,2562.0,3.1,4950.0,6.0,6168.0,7.4
548,2.189,9.32,1637.0,7.0,574.0,2.4,980.0,4.2,552.0,2.3
549,2.707,10.22,1513.0,5.7,724.0,2.7,1207.0,4.6,1194.0,4.5
550,2.115,9.66,847.0,3.9,759.0,3.5,1231.0,5.6,1268.0,5.8
551,0.509,10.9,193.0,4.1,178.0,3.8,225.0,4.8,316.0,6.8
552,1.602,9.6,1066.0,6.4,482.0,2.9,680.0,4.1,536.0,3.2
553,1.564,8.86,1394.0,7.9,457.0,2.6,625.0,3.5,170.0,1.0
554,,,,,,,,,,
555,8.336,9.59,3135.0,3.6,2475.0,2.8,5476.0,6.3,5201.0,6.0
556,0.941,10.43,309.0,3.4,287.0,3.2,425.0,4.7,632.0,7.0
557,40.361,9.87,19339.0,4.7,12200.0,3.0,21637.0,5.3,21022.0,5.1
558,2.46,7.73,1513.0,4.8,1181.0,3.7,1320.0,4.1,947.0,3.0
559,1.24,9.76,804.0,6.3,363.0,2.9,520.0,4.1,436.0,3.4
560,1.507,9.28,1131.0,7.0,472.0,2.9,572.0,3.5,376.0,2.3
561,1.95,9.08,945.0,4.4,657.0,3.1,894.0,4.2,1005.0,4.7
562,1.269,10.56,456.0,3.8,407.0,3.4,530.0,4.4,813.0,6.8
563,1.244,9.52,940.0,7.2,439.0,3.4,511.0,3.9,304.0,2.3
564,1.287,10.88,497.0,4.2,346.0,2.9,483.0,4.1,790.0,6.7
565,9.309,11.2,3215.0,3.9,2879.0,3.5,4586.0,5.5,6094.0,7.3
566,2.073,8.83,1694.0,7.2,611.0,2.6,865.0,3.7,379.0,1.6
567,2.581,9.74,1640.0,6.2,789.0,3.0,1034.0,3.9,941.0,3.6
568,2.12,9.68,840.0,3.8,949.0,4.3,1134.0,5.2,1280.0,5.8
569,0.56,11.99,206.0,4.4,202.0,4.3,209.0,4.5,354.0,7.6
570,1.55,9.28,1100.0,6.6,469.0,2.8,621.0,3.7,450.0,2.7
571,1.531,8.69,1437.0,8.2,519.0,2.9,608.0,3.5,94.0,0.5
572,,,,,,,,,,
573,8.161,9.39,3034.0,3.5,2812.0,3.2,4833.0,5.6,5127.0,5.9
574,0.909,10.07,341.0,3.8,323.0,3.6,407.0,4.5,568.0,6.3
575,39.751,9.72,19793.0,4.8,13567.0,3.3,19486.0,4.8,19958.0,4.9
576,2.521,8.19,1485.0,4.8,963.0,3.1,1101.0,3.6,1036.0,3.4
577,1.222,9.94,828.0,6.7,369.0,3.0,445.0,3.6,394.0,3.2
578,1.507,9.59,1197.0,7.6,406.0,2.6,552.0,3.5,310.0,2.0
579,1.914,9.21,888.0,4.3,614.0,3.0,648.0,3.1,1026.0,4.9
580,1.25,10.74,424.0,3.6,360.0,3.1,435.0,3.7,826.0,7.1
581,1.203,9.51,968.0,7.7,378.0,3.0,445.0,3.5,235.0,1.9
582,1.283,11.2,467.0,4.1,334.0,2.9,381.0,3.3,816.0,7.1
583,9.466,11.73,3207.0,4.0,2662.0,3.3,3633.0,4.5,6259.0,7.8
584,2.025,8.92,1808.0,8.0,543.0,2.4,686.0,3.0,217.0,1.0
585,2.642,10.3,1614.0,6.3,750.0,2.9,889.0,3.5,1028.0,4.0
586,2.126,10.03,866.0,4.1,851.0,4.0,903.0,4.3,1260.0,5.9
587,0.515,11.39,242.0,5.4,166.0,3.7,208.0,4.6,273.0,6.0
588,1.504,9.32,1168.0,7.2,456.0,2.8,545.0,3.4,336.0,2.1
589,1.514,8.9,1407.0,8.3,457.0,2.7,518.0,3.0,107.0,0.6
590,,,,,,,,,,
591,8.004,9.52,3051.0,3.6,2407.0,2.9,4041.0,4.8,4953.0,5.9
592,0.919,10.52,327.0,3.7,256.0,2.9,303.0,3.5,592.0,6.8
593,39.615,10.0,19947.0,5.0,12105.0,3.1,16024.0,4.0,19668.0,5.0
594,2.444,7.69,1603.0,5.0,1155.0,3.6,1436.0,4.5,841.0,2.6
595,1.198,9.43,929.0,7.3,392.0,3.1,686.0,5.4,269.0,2.1
596,1.472,9.07,1313.0,8.1,436.0,2.7,791.0,4.9,159.0,1.0
597,1.946,9.06,1000.0,4.7,687.0,3.2,927.0,4.3,946.0,4.4
598,1.284,10.66,540.0,4.5,406.0,3.4,714.0,5.9,744.0,6.2
599,1.183,9.04,928.0,7.1,419.0,3.2,693.0,5.3,255.0,1.9
600,1.259,10.62,467.0,3.9,348.0,2.9,634.0,5.3,792.0,6.7
601,9.318,11.13,3562.0,4.3,2982.0,3.6,5321.0,6.4,5756.0,6.9
602,1.987,8.48,1808.0,7.7,627.0,2.7,1106.0,4.7,179.0,0.8
603,2.648,9.98,1703.0,6.4,820.0,3.1,1223.0,4.6,945.0,3.6
604,2.14,9.77,930.0,4.2,908.0,4.1,1356.0,6.2,1210.0,5.5
605,0.503,10.76,248.0,5.3,179.0,3.8,258.0,5.5,255.0,5.5
606,1.546,9.28,1321.0,7.9,514.0,3.1,830.0,5.0,225.0,1.4
607,1.509,8.6,1602.0,9.1,504.0,2.9,723.0,4.1,-93.0,-0.5
608,,,,,,,,,,
609,8.064,9.29,3296.0,3.8,2651.0,3.1,5633.0,6.5,4768.0,5.5
610,0.957,10.59,335.0,3.7,358.0,4.0,446.0,4.9,622.0,6.9
611,39.458,9.64,21585.0,5.3,13547.0,3.3,23124.0,5.6,17873.0,4.4
612,2.273,7.41,1726.0,5.6,1041.0,3.4,1976.0,6.4,547.0,1.8
613,1.184,9.64,898.0,7.3,367.0,3.0,904.0,7.4,286.0,2.3
614,1.451,9.25,1346.0,8.6,412.0,2.6,1048.0,6.7,105.0,0.7
615,1.882,9.05,1004.0,4.8,673.0,3.2,1316.0,6.3,878.0,4.2
616,1.194,10.24,517.0,4.4,375.0,3.2,909.0,7.8,677.0,5.8
617,1.091,8.63,953.0,7.5,386.0,3.1,741.0,5.9,138.0,1.1
618,1.21,10.54,529.0,4.6,307.0,2.7,762.0,6.6,681.0,5.9
619,9.066,11.16,3768.0,4.6,2682.0,3.3,7095.0,8.7,5298.0,6.5
620,1.936,8.55,1884.0,8.3,581.0,2.6,1369.0,6.0,52.0,0.2
621,2.49,9.69,1838.0,7.2,766.0,3.0,1698.0,6.6,652.0,2.5
622,1.992,9.4,971.0,4.6,838.0,4.0,1725.0,8.1,1021.0,4.8
623,0.556,12.28,244.0,5.4,193.0,4.3,319.0,7.0,312.0,6.9
624,1.405,8.73,1259.0,7.8,442.0,2.7,1054.0,6.5,146.0,0.9
625,1.454,8.58,1576.0,9.3,421.0,2.5,954.0,5.6,-122.0,-0.7
626,,,,,,,,,,
627,7.818,9.32,3568.0,4.3,2334.0,2.8,7219.0,8.6,4250.0,5.1
628,0.919,10.51,332.0,3.8,277.0,3.2,698.0,8.0,587.0,6.7
629,37.921,9.57,22413.0,5.7,12219.0,3.1,30115.0,7.6,15508.0,3.9
630,2.36,7.45,1816.0,5.7,1091.0,3.4,2469.0,7.8,544.0,1.7
631,1.099,8.67,927.0,7.3,376.0,3.0,1042.0,8.2,172.0,1.4
632,1.435,8.86,1464.0,9.0,451.0,2.8,1260.0,7.8,-29.0,-0.2
633,1.778,8.28,1151.0,5.4,624.0,2.9,1583.0,7.4,627.0,2.9
634,1.149,9.53,558.0,4.6,377.0,3.1,1112.0,9.2,591.0,4.9
635,1.182,9.05,1078.0,8.3,367.0,2.8,889.0,6.8,104.0,0.8
636,1.138,9.59,556.0,4.7,312.0,2.6,947.0,8.0,582.0,4.9
637,8.656,10.28,3916.0,4.7,2708.0,3.2,8221.0,9.8,4740.0,5.6
638,1.889,8.07,2176.0,9.3,606.0,2.6,1648.0,7.0,-287.0,-1.2
639,2.421,9.12,1944.0,7.3,717.0,2.7,2087.0,7.9,477.0,1.8
640,1.961,8.96,1063.0,4.9,804.0,3.7,1915.0,8.7,898.0,4.1
641,0.545,11.65,311.0,6.6,175.0,3.7,351.0,7.5,234.0,5.0
642,1.455,8.76,1339.0,8.1,458.0,2.8,1209.0,7.3,116.0,0.7
643,1.346,7.71,1652.0,9.5,440.0,2.5,1105.0,6.3,-306.0,-1.8
644,,,,,,,,,,
645,7.36,8.49,3869.0,4.5,2415.0,2.8,8472.0,9.8,3491.0,4.0
646,0.869,9.61,412.0,4.6,328.0,3.6,762.0,8.4,457.0,5.1
647,36.643,8.95,24232.0,5.9,12352.0,3.0,35338.0,8.6,12411.0,3.0
648,2.685,8.48,1708.0,5.4,1080.0,3.4,1935.0,6.1,977.0,3.1
649,1.398,11.03,837.0,6.6,408.0,3.2,689.0,5.4,561.0,4.4
650,1.773,10.95,1225.0,7.6,457.0,2.8,824.0,5.1,548.0,3.4
651,2.155,10.04,1074.0,5.0,723.0,3.4,1276.0,5.9,1081.0,5.0
652,1.458,12.08,542.0,4.5,419.0,3.5,764.0,6.3,916.0,7.6
653,1.352,10.39,1004.0,7.7,418.0,3.2,635.0,4.9,348.0,2.7
654,1.579,13.3,504.0,4.2,337.0,2.8,643.0,5.4,1075.0,9.1
655,10.972,13.0,3606.0,4.3,3014.0,3.6,5332.0,6.3,7366.0,8.7
656,2.231,9.55,1885.0,8.1,638.0,2.7,1210.0,5.2,346.0,1.5
657,2.897,10.92,1719.0,6.5,811.0,3.1,1652.0,6.2,1178.0,4.4
658,2.484,11.34,936.0,4.3,882.0,4.0,1271.0,5.8,1548.0,7.1
659,0.544,11.63,274.0,5.9,162.0,3.5,327.0,7.0,270.0,5.8
660,1.847,11.14,1231.0,7.4,482.0,2.9,874.0,5.3,616.0,3.7
661,1.761,10.12,1562.0,9.0,441.0,2.5,870.0,5.0,199.0,1.1
662,,,,,,,,,,
